"","unique_id","yi","vi","ch4_n","p_num","plant_species","salinity","marsh","season","tide","lat","ch4_method_simple","climate_region","month","sampling_year"
"781",781,0,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2012
"782",782,-0.228387909503232,6,6,"77","Suaeda salsa","polyhaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2012
"783",783,0.0913551638012926,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","November",2012
"784",784,-0.235489101621775,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","November",2012
"785",785,0.276007268999066,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","November",2012
"786",786,0.697088422162811,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2012
"787",787,0.217801433197267,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2012
"788",788,0.724172639850866,15,15,"77","Suaeda salsa","oligohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2012
"789",789,0.291524099880116,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","September",2012
"790",790,-0.941733595801407,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","September",2012
"791",791,-0.488683538229092,15,15,"77","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","September",2012
"792",792,-1.76863395502846,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2010
"793",793,-0.908986617645224,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2010
"794",794,-0.43582613468247,15,15,"79","Suaeda salsa","polyhaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2010
"795",795,-0.709676275068962,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","November",2010
"796",796,-0.564967113694347,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","November",2010
"797",797,-0.588106552903409,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","November",2010
"798",798,-0.178987190722025,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2010
"799",799,0.510645160203472,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2010
"800",800,1.15736180811038,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2010
"801",801,0.213440618450997,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","September",2010
"802",802,2.7469380309827,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","September",2010
"803",803,0.650912399321191,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","September",2010
"804",804,-1.0803898361182,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","April",2011
"805",805,0.474270584180511,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","April",2011
"806",806,-1.09331295114311,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","April",2011
"807",807,-1.6588205490982,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","July",2011
"808",808,1.20488665942398,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","July",2011
"809",809,0.323232338266266,15,15,"79","Suaeda salsa","oligohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","July",2011
"810",810,-0.817145430416491,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","June",2011
"811",811,-1.97914583568254,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","June",2011
"812",812,-1.18511283844086,15,15,"79","Suaeda salsa","oligohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","June",2011
"813",813,0.258434011578389,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","May",2011
"814",814,1.01762468065775,15,15,"79","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","May",2011
"815",815,-0.588722754054437,27,27,"8","Phragmites australis","oligohaline","Yellow River delta wetland","fall","microtidal","37.780494","discrete","continental","fall",2011
"816",816,-0.588722754054437,27,27,"8","Suaeda salsa","oligohaline","Yellow River delta wetland","fall","microtidal","37.780494","discrete","continental","fall",2011
"817",817,-1.0454985730609,27,27,"8","Tamarix chinensis","mesohaline","Yellow River delta wetland","fall","microtidal","37.780494","discrete","continental","fall",2011
"818",818,1.0454985730609,27,27,"8","Phragmites australis","oligohaline","Yellow River delta wetland","spring","microtidal","37.780494","discrete","continental","spring",2011
"819",819,3.7473762968828,27,27,"8","Suaeda salsa","oligohaline","Yellow River delta wetland","spring","microtidal","37.780494","discrete","continental","spring",2011
"820",820,-2.70980504576868,27,27,"8","Tamarix chinensis","mesohaline","Yellow River delta wetland","spring","microtidal","37.780494","discrete","continental","spring",2011
"821",821,3.55348383180558,27,27,"8","Phragmites australis","oligohaline","Yellow River delta wetland","summer","microtidal","37.780494","discrete","continental","summer",2011
"822",822,-2.02963160879278,27,27,"8","Suaeda salsa","oligohaline","Yellow River delta wetland","summer","microtidal","37.780494","discrete","continental","summer",2011
"823",823,4.0049814516607,27,27,"8","Tamarix chinensis","mesohaline","Yellow River delta wetland","summer","microtidal","37.780494","discrete","continental","summer",2011
"824",824,0.588722754054437,27,27,"8","Phragmites australis","oligohaline","Yellow River delta wetland","winter","microtidal","37.780494","discrete","continental","winter",2011
"825",825,0.588722754054437,27,27,"8","Suaeda salsa","oligohaline","Yellow River delta wetland","winter","microtidal","37.780494","discrete","continental","winter",2011
"826",826,-0.588722754054437,27,27,"8","Tamarix chinensis","mesohaline","Yellow River delta wetland","winter","microtidal","37.780494","discrete","continental","winter",2011
"827",827,-1.62151485200522,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2009
"828",828,-0.697366496464076,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2009
"829",829,-0.276785342746679,15,15,"81","Suaeda salsa","polyhaline","Nature Reserve of Yellow River Delta","winter","microtidal","37.7741","discrete","continental","December",2009
"830",830,-0.121304099450345,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2009
"831",831,0.315319735089084,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2009
"832",832,1.25878135728122,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","fall","microtidal","37.7741","discrete","continental","October",2009
"833",833,-1.26583460465091,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","April",2010
"834",834,0.561420491389024,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","April",2010
"835",835,-0.688850750332427,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","spring","microtidal","37.7741","discrete","continental","April",2010
"836",836,-1.36553092587607,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","July",2010
"837",837,1.25861460087398,15,15,"81","Suaeda salsa","mesohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","July",2010
"838",838,0.422734443844856,15,15,"81","Suaeda salsa","oligohaline","Nature Reserve of Yellow River Delta","summer","microtidal","37.7741","discrete","continental","July",2010
"839",839,4.73139683513522,18,18,"85","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2007
"840",840,4.73139683513522,18,18,"85","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2007
"841",841,6.44897314087098,18,18,"85","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2007
"842",842,6.5083204148234,18,18,"85","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2007
"843",843,7.39288458844249,18,18,"85","Spartina alterniflora","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2007
"844",844,7.39747877400861,18,18,"85","Spartina alterniflora","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2007
"845",845,5.98878691219878,18,18,"85","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2008
"846",846,5.83359630850912,18,18,"85","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2008
"847",847,6.51757113385539,18,18,"85","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2008
"848",848,6.84186642587177,18,18,"85","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2008
"849",849,7.98390613749605,18,18,"85","Spartina alterniflora","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2008
"850",850,7.76848878190201,18,18,"85","Spartina alterniflora","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2008
"851",851,4.79523899701203,18,18,"85","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2009
"852",852,4.83564322350068,18,18,"85","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2009
"853",853,6.32302144915732,18,18,"85","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2009
"854",854,6.86814908923931,18,18,"85","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2009
"855",855,7.30132798438827,18,18,"85","Spartina alterniflora","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2009
"856",856,7.20053613017999,18,18,"85","Spartina alterniflora","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, July, September, November",2009
"857",857,5.51378070373327,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","August",2007
"858",858,6.34951289629065,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","August",2007
"859",859,2.62363073595985,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.031552","discrete","subtropical/warm temperate","December",2007
"860",860,5.18333572293751,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.031552","discrete","subtropical/warm temperate","December",2007
"861",861,3.85849107692612,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.031552","discrete","subtropical/warm temperate","January",2007
"862",862,5.82258721615554,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.031552","discrete","subtropical/warm temperate","January",2007
"863",863,7.07375944417037,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","July",2007
"864",864,7.30970323516688,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","July",2007
"865",865,7.36486721448036,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","June",2007
"866",866,6.35602753986515,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.031552","discrete","subtropical/warm temperate","June",2007
"867",867,4.91186166516091,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","March",2007
"868",868,5.68853123198295,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","March",2007
"869",869,6.10934252939288,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","May",2007
"870",870,6.2366206202507,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.031552","discrete","subtropical/warm temperate","May",2007
"871",871,6.34076015981442,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","November",2007
"872",872,6.53581973725395,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","November",2007
"873",873,6.54839846834848,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","October",2007
"874",874,6.38166981770891,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","October",2007
"875",875,6.76437281050178,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","September",2007
"876",876,7.12018339462082,3,3,"86","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.031552","discrete","subtropical/warm temperate","September",2007
"877",877,4.65136760651366,3,3,"87","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, June, July,  August, September, October, November, December",2007
"878",878,6.48576317178976,3,3,"87","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, June, July,  August, September, October, November, December",2007
"879",879,5.91419906825508,3,3,"87","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, June, July,  August, September, October, November, December",2008
"880",880,6.68349065625479,3,3,"87","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, June, July,  August, September, October, November, December",2008
"881",881,4.79523899701203,3,3,"87","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, June, July,  August, September, October, November, December",2009
"882",882,6.62568984877668,3,3,"87","Phragmites australis","oligohaline","Shanyutan brackish tidal marsh","annual","macrotidal","26.031552","discrete","subtropical/warm temperate","January, March, May, June, July,  August, September, October, November, December",2009
"883",883,6.1148673484125,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.50051","discrete","subtropical/warm temperate","August",2004
"884",884,2.70980504576868,3,3,"88","Scirpus mariqueter","polyhaline","Chongming Dongtan Wetland","winter","mesotidal","31.50051","discrete","subtropical/warm temperate","December",2004
"885",885,6.94740673847574,24,24,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.50051","discrete","subtropical/warm temperate","July",2004
"886",886,5.99811812146123,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.50051","discrete","subtropical/warm temperate","June",2004
"887",887,3.83184724248048,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","spring","mesotidal","31.50051","discrete","subtropical/warm temperate","May",2004
"888",888,4.12221673240515,21,21,"88","Scirpus mariqueter","mesohaline","Chongming Dongtan Wetland","fall","mesotidal","31.50051","discrete","subtropical/warm temperate","October",2004
"889",889,5.29565858166805,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","fall","mesotidal","31.50051","discrete","subtropical/warm temperate","September",2004
"890",890,1.3095737978322,18,18,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","spring","mesotidal","31.50051","discrete","subtropical/warm temperate","April",2005
"891",891,2.07345164715173,12,12,"88","Scirpus mariqueter","mesohaline","Chongming Dongtan Wetland","winter","mesotidal","31.50051","discrete","subtropical/warm temperate","February",2005
"892",892,6.22927670420769,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.50051","discrete","subtropical/warm temperate","August",2004
"893",893,2.17925003654284,3,3,"88","Scirpus mariqueter","polyhaline","Chongming Dongtan Wetland","winter","mesotidal","31.50051","discrete","subtropical/warm temperate","December",2004
"894",894,7.12894774309761,24,24,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.50051","discrete","subtropical/warm temperate","July",2004
"895",895,5.32642874021848,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","summer","mesotidal","31.50051","discrete","subtropical/warm temperate","June",2004
"896",896,4.07089840422308,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","spring","mesotidal","31.50051","discrete","subtropical/warm temperate","May",2004
"897",897,3.86800784528562,21,21,"88","Scirpus mariqueter","mesohaline","Chongming Dongtan Wetland","fall","mesotidal","31.50051","discrete","subtropical/warm temperate","October",2004
"898",898,5.49347611258067,3,3,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","fall","mesotidal","31.50051","discrete","subtropical/warm temperate","September",2004
"899",899,1.5341753090785,3,3,"88","Scirpus mariqueter","mesohaline","Chongming Dongtan Wetland","spring","mesotidal","31.50051","discrete","subtropical/warm temperate","April",2005
"900",900,1.18687107787776,15,15,"88","Scirpus mariqueter","oligohaline","Chongming Dongtan Wetland","spring","mesotidal","31.50051","discrete","subtropical/warm temperate","April",2005
"901",901,3.04587499861089,12,12,"88","Scirpus mariqueter","mesohaline","Chongming Dongtan Wetland","winter","mesotidal","31.50051","discrete","subtropical/warm temperate","February",2005
"902",902,4.53806211689914,4,4,"9","Phragmites australis","oligohaline","Yellow River delta wetland","annual","microtidal","37.777461","discrete","continental","annual",2011
"903",903,4.53806211689914,4,4,"9","Suaeda salsa","oligohaline","Yellow River delta wetland","annual","microtidal","37.777461","discrete","continental","annual",2011
"904",904,4.53806211689914,4,4,"9","Tamarix chinensis","mesohaline","Yellow River delta wetland","annual","microtidal","37.777461","discrete","continental","annual",2011
"905",905,1.85469493709102,9,9,"90","Aeluropus littoralis","oligohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","August",2013
"906",906,3.58851966991101,9,9,"90","Aeluropus littoralis","oligohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","August",2013
"907",907,5.10329848686884,9,9,"90","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","August",2013
"908",908,4.9996285579416,9,9,"90","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","August",2013
"909",909,1.38392671373339,9,9,"90","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","August",2013
"910",910,-3.05589206748961,9,9,"90","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","August",2013
"911",911,1.38392671373339,9,9,"90","Aeluropus littoralis","oligohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December",2013
"912",912,2.42553491805623,9,9,"90","Aeluropus littoralis","oligohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December",2013
"913",913,5.26391153096406,9,9,"90","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December",2013
"914",914,2.5294179424642,9,9,"90","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December",2013
"915",915,1.0454985730609,9,9,"90","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December",2013
"916",916,1.85469493709102,9,9,"90","Suaeda salsa","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December",2013
"917",917,1.51298253639058,3,3,"92","Suaeda salsa","mesohaline","Research Station of Coastal Wetlan","summer","microtidal","37.615556","in situ","continental","growing season",2018
"918",918,1.40171820558729,3,3,"92","Suaeda salsa","mesohaline","Research Station of Coastal Wetlan","summer","microtidal","37.615556","in situ","continental","growing season",2018
"919",919,5.33710986470874,12,12,"94","Spartina alterniflora","mesohaline","Stow Creek ","fall","mesotidal","39.432621","discrete","subtropical/warm temperate","October",2006
"920",920,-6.07343387131853,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","spring","mesotidal","39.432621","discrete","subtropical/warm temperate","April",2007
"921",921,7.12822932484592,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","August",2007
"922",922,-2.63267794400899,12,12,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","July",2007
"923",923,-6.79107908127362,12,12,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","June",2007
"924",924,-2.07100541317844,18,18,"94","Spartina alterniflora","mesohaline","Stow Creek ","spring","mesotidal","39.432621","discrete","subtropical/warm temperate","May",2007
"925",925,-6.07343387131853,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","fall","mesotidal","39.432621","discrete","subtropical/warm temperate","October",2007
"926",926,-8.01466655974706,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","fall","mesotidal","39.432621","discrete","subtropical/warm temperate","September",2007
"927",927,-5.79657351423018,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","spring","mesotidal","39.432621","discrete","subtropical/warm temperate","April",2008
"928",928,-3.89562937263005,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","August",2008
"929",929,-5.557486325549,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","winter","mesotidal","39.432621","discrete","subtropical/warm temperate","February",2008
"930",930,-3.89562937263005,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","July",2008
"931",931,-5.68415813540494,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","June",2008
"932",932,-0.241223151644659,12,12,"94","Spartina alterniflora","mesohaline","Stow Creek ","spring","mesotidal","39.432621","discrete","subtropical/warm temperate","May",2008
"933",933,4.509147578702,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","fall","mesotidal","39.432621","discrete","subtropical/warm temperate","October",2008
"934",934,3.03885047338815,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","summer","mesotidal","39.432621","discrete","subtropical/warm temperate","June",2009
"935",935,5.58288377423561,6,6,"94","Spartina alterniflora","mesohaline","Stow Creek ","spring","mesotidal","39.432621","discrete","subtropical/warm temperate","May",2009
"936",936,4.27685896445821,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","spring","microtidal","30.257167","discrete","subtropical/warm temperate","April",2012
"937",937,5.37529984046561,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","summer","microtidal","30.257167","discrete","subtropical/warm temperate","August",2012
"938",938,4.27685896445821,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","winter","microtidal","30.257167","discrete","subtropical/warm temperate","December",2012
"939",939,4.27685896445821,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","winter","microtidal","30.257167","discrete","subtropical/warm temperate","February",2012
"940",940,0,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","winter","microtidal","30.257167","discrete","subtropical/warm temperate","January",2012
"941",941,5.37529984046561,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","summer","microtidal","30.257167","discrete","subtropical/warm temperate","July",2012
"942",942,4.9698615213965,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","summer","microtidal","30.257167","discrete","subtropical/warm temperate","June",2012
"943",943,4.27685896445821,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","spring","microtidal","30.257167","discrete","subtropical/warm temperate","March",2012
"944",944,4.9698615213965,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","spring","microtidal","30.257167","discrete","subtropical/warm temperate","May",2012
"945",945,4.27685896445821,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","fall","microtidal","30.257167","discrete","subtropical/warm temperate","November",2012
"946",946,5.37529984046561,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","fall","microtidal","30.257167","discrete","subtropical/warm temperate","October",2012
"947",947,5.88611174741023,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","fall","microtidal","30.257167","discrete","subtropical/warm temperate","September",2012
"948",948,4.27685896445821,3,3,"95","Spartina alterniflora","polyhaline","Dauphin Island ","winter","microtidal","30.257167","discrete","subtropical/warm temperate","January",2013
"949",949,4.27685896445821,3,3,"95","Cladium jamaicense","oligohaline","Dog River","spring","microtidal","30.618833","discrete","subtropical/warm temperate","April",2012
